title,price,neighborhood,url
1 Bed 1 Bath -  210 Simcoe St,"$2,200",Toronto,https://toronto.craigslist.org/tor/apa/d/toronto-bed-bath-simcoe-st/7867265492.html
1+1 BED & 2 BATH - 20 North Park Rd,"$2,550",Toronto,https://toronto.craigslist.org/tor/apa/d/toronto-11-bed-bath-20-north-park-rd/7867283581.html
1+1 Bed & 1 Bath - 50 Dunfield Ave,"$2,395",Toronto,https://toronto.craigslist.org/tor/apa/d/toronto-11-bed-bath-50-dunfield-ave/7867273625.html
1+1 Bed & 1 Bath - 230 Simcoe Street,"$2,300",Toronto,https://toronto.craigslist.org/tor/apa/d/toronto-11-bed-bath-simcoe-street/7867267808.html
1 Bed & 1 Bath - 11 Brunel Court,"$2,250",Toronto,https://toronto.craigslist.org/tor/apa/d/toronto-bed-bath-11-brunel-court/7867267325.html
1+1 Bed & Bath - 28 Interchange Way,"$2,150",Vaughan,https://toronto.craigslist.org/tor/apa/d/concord-11-bed-bath-28-interchange-way/7867262415.html
1 Bed & 1 Bath - 105 The Queensway,"$2,200",Toronto,https://toronto.craigslist.org/tor/apa/d/etobicoke-bed-bath-the-queensway/7867264963.html
1 Bed & 1 Bath - The Brant Park,"$2,175",Toronto,https://toronto.craigslist.org/tor/apa/d/toronto-bed-bath-the-brant-park/7864492836.html
1 Bed & 1 Bath -,"$2,295",Toronto,https://toronto.craigslist.org/tor/apa/d/toronto-bed-bath/7864495284.html
1 bed & 1 Bath - 22,"$2,250",Toronto,https://toronto.craigslist.org/tor/apa/d/toronto-bed-bath-22/7864493887.html
1 Bed & 1 Bath - The Woodsworth Condos,"$2,000",Toronto,https://toronto.craigslist.org/tor/apa/d/toronto-bed-bath-the-woodsworth-condos/7864492061.html
1+1 Bed & 1 Bath - 575 Bloor St E,"$2,450",Toronto,https://toronto.craigslist.org/tor/apa/d/toronto-11-bed-bath-bloor-st/7867280558.html
1 Bed & 1 Bath - 101 Erskine Ave,"$2,400",Toronto,https://toronto.craigslist.org/tor/apa/d/toronto-bed-bath-erskine-ave/7867276572.html
1+1 Bed & 1 Bath - 85 Wood St,"$2,500",Toronto,https://toronto.craigslist.org/tor/apa/d/toronto-11-bed-bath-85-wood-st/7867282164.html
1 Bed & 1 Bath - 11 Wellesley St W,"$2,450",Toronto,https://toronto.craigslist.org/tor/apa/d/toronto-bed-bath-11-wellesley-st/7867277148.html
1+1 Bed & Bath - 238 Simcoe St,"$2,450",Toronto,https://toronto.craigslist.org/tor/apa/d/toronto-11-bed-bath-simcoe-st/7867279812.html
1+1 Bed & 1 Bath - 70 Temperance St,"$2,500",Toronto,https://toronto.craigslist.org/tor/apa/d/toronto-11-bed-bath-70-temperance-st/7867281391.html
1+1 Bed & 1 Bath - 138 Downes Street,"$2,500",Toronto,https://toronto.craigslist.org/tor/apa/d/downtown-toronto-11-bed-bath-downes/7867282615.html
4 bed 4bath Townhouse,"$3,850",Mississauga,https://toronto.craigslist.org/mss/apa/d/mississauga-bed-4bath-townhouse/7871182539.html
1+ Den Furnished Condo in the Heart of Downtown Toronto.,"$2,550",Spadina and Front,https://toronto.craigslist.org/tor/apa/d/downtown-toronto-den-furnished-condo-in/7871174147.html
Furnished 3 Beds Unit for rent,"$2,460",toronto,https://toronto.craigslist.org/tor/apa/d/toronto-furnished-beds-unit-for-rent/7871173486.html
"At Yonge & 16th, 1BR+DEN Condo, Richmond Hill","$2,300",Richmond Hill,https://toronto.craigslist.org/yrk/apa/d/richmond-hill-at-yonge-16th-1brden/7871169970.html
Beautiful Renovated Suite in Historic Beach Dairy,"$2,700",Upper Beach,https://toronto.craigslist.org/tor/apa/d/toronto-beautiful-renovated-suite-in/7870648322.html
Beautiful 3 bedrooms and 1 living room apartment in College & Dufferin,"$3,300",city of toronto,https://toronto.craigslist.org/tor/apa/d/toronto-beautiful-bedrooms-and-living/7871153833.html
"Basement, Yonge & Finch, 1 Bed $1,600","$1,600",yonge & finch,https://toronto.craigslist.org/tor/apa/d/north-york-basement-yonge-finch-bed-1600/7871148055.html
Aug/Sept ❤ Unfurnished studio ALL INCL 1 month FREE with gym,"$1,895","Yonge/Bloor, Wellesley/Church area",https://toronto.craigslist.org/tor/apa/d/toronto-aug-sept-unfurnished-studio-all/7868899268.html
August-Sept❤Unfurnished 1-bedr ALL INCL 1 month FREE with new gym,"$2,150","Yonge/Bloor, Wellesley/Church area",https://toronto.craigslist.org/tor/apa/d/toronto-august-septunfurnished-bedr-all/7868899197.html
"276 kingsdale ave, BSMT","$2,200",toronto,https://toronto.craigslist.org/tor/apa/d/north-york-276-kingsdale-ave-bsmt/7871134872.html
Two Bedroom Apartment for Rent,"$2,400",toronto,https://toronto.craigslist.org/tor/apa/d/toronto-two-bedroom-apartment-for-rent/7871132124.html
Spacious & Bright Pet Friendly Apt w Huge Yard/Laundry/Parking,"$2,250","Cliffside, Scarborough",https://toronto.craigslist.org/tor/apa/d/scarborough-spacious-bright-pet/7870290484.html
"2Bdrm Apt, utilities included in the St Clair Ave W/ Dufferin St area","$2,000",Corso Italia,https://toronto.craigslist.org/tor/apa/d/toronto-2bdrm-apt-utilities-included-in/7866877564.html
3Bdrm Apt utilities included in the St Clair Ave W/ Dufferin St area,"$2,940",Corso Italia,https://toronto.craigslist.org/tor/apa/d/toronto-3bdrm-apt-utilities-included-in/7866877381.html
Sleek 1BED-1BATH Apartment-Downtown Toronto,"$1,750",toronto,https://toronto.craigslist.org/tor/apa/d/downtown-toronto-sleek-1bed-1bath/7863293840.html
Furnished 2bed 2bath @15 Queens Quay East,"$3,800",Torono,https://toronto.craigslist.org/tor/apa/d/downtown-toronto-furnished-2bed-2bath/7871080392.html
Two bedroom apartment fully furnished downtown Toronto,"$2,600",Toronto,https://toronto.craigslist.org/tor/apa/d/toronto-two-bedroom-apartment-fully/7868298477.html
2 BDR LAWRENCE PARK NORTH,"$2,500",LAWRENCE AND MT. PLEASANT RD,https://toronto.craigslist.org/tor/apa/d/central-toronto-bdr-lawrence-park-north/7871077999.html
Upscale 2 Bedroom  2 Bathroom Loft Style Apartment,"$2,800",city of toronto,https://toronto.craigslist.org/tor/apa/d/etobicoke-upscale-bedroom-bathroom-loft/7871075640.html
1 Bedroom All Inclusive Condo Eglinton & Caledonia,"$2,200",city of toronto,https://toronto.craigslist.org/tor/apa/d/york-bedroom-all-inclusive-condo/7866522730.html
"Large 1 Bedroom Loft Style Apartment, with private Entrance and AC","$2,800",city of toronto,https://toronto.craigslist.org/tor/apa/d/toronto-large-bedroom-loft-style/7871074154.html
1 Bedroom Apt for rent,"$1,750",Toronto/ Parkdale,https://toronto.craigslist.org/tor/apa/d/toronto-bedroom-apt-for-rent/7871072007.html
